# Photoabsorption spectrum from real-time propagation
# GPAW version: 19.8.1
# Total time = 44.9700 fs, Time steps = [30.0000] as
# Kick = [1e-05, 0, 0]
# Gaussian folding, Width = 0.0600 eV = 0.002205 Hartree <=> FWHM = 0.141289 eV
#    om (eV)                  S_x                  S_y                  S_z
   17.850000     8.9097220003e-03     0.0000000000e+00     0.0000000000e+00
   17.900000     8.3763277339e-03     0.0000000000e+00     0.0000000000e+00
   17.950000     1.0733172825e-02     0.0000000000e+00     0.0000000000e+00
   18.000000     1.5613226405e-02     0.0000000000e+00     0.0000000000e+00
   18.050000     1.9735544485e-02     0.0000000000e+00     0.0000000000e+00
   18.100000     1.8806699662e-02     0.0000000000e+00    -0.0000000000e+00
   18.150000     1.4708955029e-02     0.0000000000e+00     0.0000000000e+00
   18.200000     1.1529934767e-02     0.0000000000e+00     0.0000000000e+00
   18.250000     1.0146163621e-02     0.0000000000e+00     0.0000000000e+00
   18.300000     9.6910850836e-03     0.0000000000e+00     0.0000000000e+00
   18.350000     9.2684812188e-03     0.0000000000e+00     0.0000000000e+00
   18.400000     9.9270126389e-03    -0.0000000000e+00    -0.0000000000e+00
   18.450000     1.1572851965e-02     0.0000000000e+00    -0.0000000000e+00
   18.500000     1.3998581062e-02     0.0000000000e+00     0.0000000000e+00
   18.550000     1.6404748535e-02     0.0000000000e+00     0.0000000000e+00
   18.600000     1.7142748207e-02    -0.0000000000e+00     0.0000000000e+00
   18.650000     1.6163700353e-02    -0.0000000000e+00     0.0000000000e+00
   18.700000     1.5355149943e-02    -0.0000000000e+00     0.0000000000e+00
   18.750000     1.3735741760e-02     0.0000000000e+00     0.0000000000e+00
   18.800000     1.1376896597e-02     0.0000000000e+00     0.0000000000e+00
   18.850000     1.0406823036e-02     0.0000000000e+00     0.0000000000e+00
   18.900000     1.0359269933e-02     0.0000000000e+00     0.0000000000e+00
   18.950000     1.0440321189e-02     0.0000000000e+00     0.0000000000e+00
   19.000000     1.0517777332e-02     0.0000000000e+00     0.0000000000e+00
   19.050000     1.1496952609e-02     0.0000000000e+00     0.0000000000e+00
   19.100000     1.3699306926e-02     0.0000000000e+00     0.0000000000e+00
   19.150000     1.7019551568e-02     0.0000000000e+00     0.0000000000e+00
   19.200000     1.9689669951e-02     0.0000000000e+00     0.0000000000e+00
   19.250000     1.9061512166e-02     0.0000000000e+00     0.0000000000e+00
   19.300000     1.4403116156e-02     0.0000000000e+00     0.0000000000e+00
   19.350000     9.6786912654e-03     0.0000000000e+00    -0.0000000000e+00
   19.400000     8.3608747438e-03     0.0000000000e+00    -0.0000000000e+00
   19.450000     9.2069475608e-03     0.0000000000e+00    -0.0000000000e+00
   19.500000     1.0593978447e-02     0.0000000000e+00     0.0000000000e+00
   19.550000     1.3481983284e-02     0.0000000000e+00     0.0000000000e+00
   19.600000     1.8225785804e-02     0.0000000000e+00     0.0000000000e+00
   19.650000     2.1244980874e-02     0.0000000000e+00     0.0000000000e+00
   19.700000     2.1454225471e-02     0.0000000000e+00     0.0000000000e+00
   19.750000     2.0627412158e-02     0.0000000000e+00     0.0000000000e+00
   19.800000     2.3002892864e-02     0.0000000000e+00     0.0000000000e+00
   19.850000     2.6049519611e-02     0.0000000000e+00     0.0000000000e+00
   19.900000     2.4768393548e-02     0.0000000000e+00     0.0000000000e+00
   19.950000     2.1640750395e-02    -0.0000000000e+00     0.0000000000e+00
   20.000000     1.8920857259e-02    -0.0000000000e+00    -0.0000000000e+00
   20.050000     1.7602851621e-02     0.0000000000e+00    -0.0000000000e+00
   20.100000     1.7792292818e-02     0.0000000000e+00    -0.0000000000e+00
   20.150000     1.7156281505e-02     0.0000000000e+00    -0.0000000000e+00
   20.200000     1.4053891821e-02    -0.0000000000e+00     0.0000000000e+00
   20.250000     1.2776399269e-02     0.0000000000e+00     0.0000000000e+00
   20.300000     1.4754744721e-02     0.0000000000e+00     0.0000000000e+00
   20.350000     1.6582523050e-02     0.0000000000e+00     0.0000000000e+00
   20.400000     1.7436760935e-02     0.0000000000e+00     0.0000000000e+00
   20.450000     1.7400045266e-02     0.0000000000e+00     0.0000000000e+00
   20.500000     1.4754456837e-02     0.0000000000e+00     0.0000000000e+00
   20.550000     1.1401753213e-02     0.0000000000e+00     0.0000000000e+00
   20.600000     1.0668373338e-02     0.0000000000e+00     0.0000000000e+00
   20.650000     1.2022772337e-02    -0.0000000000e+00     0.0000000000e+00
   20.700000     1.4067861265e-02    -0.0000000000e+00     0.0000000000e+00
   20.750000     1.5499006792e-02    -0.0000000000e+00     0.0000000000e+00
   20.800000     1.5769468026e-02    -0.0000000000e+00     0.0000000000e+00
   20.850000     1.4309534469e-02    -0.0000000000e+00     0.0000000000e+00
   20.900000     1.3685136816e-02    -0.0000000000e+00     0.0000000000e+00
   20.950000     1.5416490660e-02    -0.0000000000e+00     0.0000000000e+00
   21.000000     1.6434465569e-02     0.0000000000e+00     0.0000000000e+00
   21.050000     1.4976989707e-02     0.0000000000e+00     0.0000000000e+00
   21.100000     1.3365160492e-02     0.0000000000e+00     0.0000000000e+00
   21.150000     1.3859536929e-02     0.0000000000e+00     0.0000000000e+00
   21.200000     1.4663360815e-02     0.0000000000e+00    -0.0000000000e+00
   21.250000     1.4045170391e-02    -0.0000000000e+00    -0.0000000000e+00
   21.300000     1.2571325859e-02     0.0000000000e+00     0.0000000000e+00
   21.350000     1.1515062820e-02     0.0000000000e+00     0.0000000000e+00
   21.400000     1.0931202040e-02     0.0000000000e+00     0.0000000000e+00
   21.450000     1.1256829411e-02     0.0000000000e+00     0.0000000000e+00
   21.500000     1.2220587256e-02     0.0000000000e+00     0.0000000000e+00
   21.550000     1.3412161705e-02     0.0000000000e+00     0.0000000000e+00
   21.600000     1.3161579540e-02     0.0000000000e+00     0.0000000000e+00
   21.650000     1.0760321548e-02     0.0000000000e+00     0.0000000000e+00
   21.700000     8.6687686193e-03     0.0000000000e+00     0.0000000000e+00
   21.750000     8.2408573531e-03    -0.0000000000e+00     0.0000000000e+00
   21.800000     9.4408200067e-03    -0.0000000000e+00     0.0000000000e+00
   21.850000     1.0866785481e-02     0.0000000000e+00     0.0000000000e+00
   21.900000     1.1838186612e-02     0.0000000000e+00     0.0000000000e+00
   21.950000     1.2135618175e-02     0.0000000000e+00     0.0000000000e+00
   22.000000     1.1758508260e-02    -0.0000000000e+00     0.0000000000e+00
   22.050000     1.0772661729e-02    -0.0000000000e+00    -0.0000000000e+00
   22.100000     1.0711903840e-02     0.0000000000e+00    -0.0000000000e+00
   22.150000     1.2523681392e-02     0.0000000000e+00     0.0000000000e+00
   22.200000     1.4676972892e-02     0.0000000000e+00     0.0000000000e+00
   22.250000     1.4721893078e-02     0.0000000000e+00     0.0000000000e+00
   22.300000     1.2170717551e-02     0.0000000000e+00     0.0000000000e+00
   22.350000     8.9356287700e-03     0.0000000000e+00     0.0000000000e+00
   22.400000     6.9127012824e-03     0.0000000000e+00     0.0000000000e+00
   22.450000     7.1566085059e-03     0.0000000000e+00     0.0000000000e+00
   22.500000     8.2276714623e-03     0.0000000000e+00     0.0000000000e+00
   22.550000     9.4839858598e-03     0.0000000000e+00     0.0000000000e+00
   22.600000     1.1146133704e-02     0.0000000000e+00     0.0000000000e+00
   22.650000     1.2794484566e-02     0.0000000000e+00     0.0000000000e+00
   22.700000     1.2955052470e-02    -0.0000000000e+00     0.0000000000e+00
   22.750000     1.1917453514e-02    -0.0000000000e+00     0.0000000000e+00
   22.800000     1.0969297780e-02    -0.0000000000e+00     0.0000000000e+00
   22.850000     1.0434855843e-02     0.0000000000e+00     0.0000000000e+00
   22.900000     1.1688990784e-02     0.0000000000e+00    -0.0000000000e+00
   22.950000     1.4816726869e-02     0.0000000000e+00    -0.0000000000e+00
   23.000000     1.7751127063e-02     0.0000000000e+00    -0.0000000000e+00
   23.050000     1.8476615508e-02     0.0000000000e+00    -0.0000000000e+00
   23.100000     1.8071357960e-02    -0.0000000000e+00    -0.0000000000e+00
   23.150000     1.7456349262e-02    -0.0000000000e+00    -0.0000000000e+00
   23.200000     1.6250552986e-02     0.0000000000e+00    -0.0000000000e+00
   23.250000     1.4460059202e-02     0.0000000000e+00    -0.0000000000e+00
   23.300000     1.3053205983e-02     0.0000000000e+00    -0.0000000000e+00
   23.350000     1.1842252864e-02     0.0000000000e+00     0.0000000000e+00
   23.400000     1.1231942372e-02     0.0000000000e+00     0.0000000000e+00
   23.450000     1.1770007321e-02     0.0000000000e+00     0.0000000000e+00
   23.500000     1.1684053237e-02     0.0000000000e+00     0.0000000000e+00
   23.550000     1.1575949846e-02     0.0000000000e+00     0.0000000000e+00
   23.600000     1.2189221693e-02     0.0000000000e+00     0.0000000000e+00
   23.650000     1.2572320722e-02     0.0000000000e+00     0.0000000000e+00
   23.700000     1.2235380160e-02     0.0000000000e+00     0.0000000000e+00
   23.750000     1.1976072516e-02     0.0000000000e+00     0.0000000000e+00
   23.800000     1.1405287138e-02    -0.0000000000e+00     0.0000000000e+00
   23.850000     1.0156281072e-02    -0.0000000000e+00     0.0000000000e+00
   23.900000     8.6596930060e-03     0.0000000000e+00     0.0000000000e+00
   23.950000     7.5509614255e-03     0.0000000000e+00     0.0000000000e+00
   24.000000     7.5197214370e-03     0.0000000000e+00     0.0000000000e+00
   24.050000     8.5713512716e-03     0.0000000000e+00     0.0000000000e+00
   24.100000     1.0610088464e-02     0.0000000000e+00     0.0000000000e+00
   24.150000     1.2752411817e-02     0.0000000000e+00     0.0000000000e+00
   24.200000     1.4365294233e-02     0.0000000000e+00     0.0000000000e+00
   24.250000     1.5063930101e-02     0.0000000000e+00     0.0000000000e+00
   24.300000     1.6132608552e-02     0.0000000000e+00     0.0000000000e+00
   24.350000     1.8008822019e-02     0.0000000000e+00     0.0000000000e+00
   24.400000     1.8766789113e-02     0.0000000000e+00     0.0000000000e+00
   24.450000     1.7439161492e-02    -0.0000000000e+00    -0.0000000000e+00
   24.500000     1.5276039989e-02    -0.0000000000e+00    -0.0000000000e+00
   24.550000     1.3297111004e-02    -0.0000000000e+00    -0.0000000000e+00
   24.600000     1.1549360994e-02    -0.0000000000e+00     0.0000000000e+00
   24.650000     1.0445152222e-02    -0.0000000000e+00     0.0000000000e+00
   24.700000     9.7153667065e-03    -0.0000000000e+00     0.0000000000e+00
   24.750000     9.4337997247e-03     0.0000000000e+00     0.0000000000e+00
   24.800000     9.4783703302e-03     0.0000000000e+00     0.0000000000e+00
   24.850000     9.6269324154e-03     0.0000000000e+00     0.0000000000e+00
   24.900000     9.2762785400e-03     0.0000000000e+00     0.0000000000e+00
   24.950000     9.1685999582e-03     0.0000000000e+00     0.0000000000e+00
   25.000000     9.3960701488e-03    -0.0000000000e+00     0.0000000000e+00
   25.050000     9.6910268362e-03     0.0000000000e+00     0.0000000000e+00
   25.100000     1.0493224792e-02     0.0000000000e+00     0.0000000000e+00
   25.150000     1.1260876539e-02     0.0000000000e+00     0.0000000000e+00
   25.200000     1.1220921695e-02     0.0000000000e+00     0.0000000000e+00
   25.250000     9.7009402211e-03     0.0000000000e+00     0.0000000000e+00
   25.300000     7.8932580083e-03     0.0000000000e+00    -0.0000000000e+00
   25.350000     7.1638200714e-03    -0.0000000000e+00     0.0000000000e+00
   25.400000     8.3145612169e-03     0.0000000000e+00     0.0000000000e+00
   25.450000     1.0561776283e-02     0.0000000000e+00     0.0000000000e+00
   25.500000     1.1827695004e-02     0.0000000000e+00     0.0000000000e+00
   25.550000     1.1127901109e-02     0.0000000000e+00     0.0000000000e+00
   25.600000     1.0439202350e-02     0.0000000000e+00     0.0000000000e+00
   25.650000     1.1135644727e-02     0.0000000000e+00     0.0000000000e+00
   25.700000     1.2754562005e-02     0.0000000000e+00     0.0000000000e+00
   25.750000     1.4837235031e-02     0.0000000000e+00     0.0000000000e+00
   25.800000     1.5925004610e-02    -0.0000000000e+00     0.0000000000e+00
   25.850000     1.4670013851e-02    -0.0000000000e+00     0.0000000000e+00
   25.900000     1.1826964787e-02     0.0000000000e+00     0.0000000000e+00
   25.950000     9.9860893107e-03     0.0000000000e+00     0.0000000000e+00
   26.000000     9.1622867330e-03     0.0000000000e+00    -0.0000000000e+00
   26.050000     8.4332421434e-03     0.0000000000e+00    -0.0000000000e+00
   26.100000     8.1680496204e-03     0.0000000000e+00    -0.0000000000e+00
   26.150000     9.5863997981e-03     0.0000000000e+00    -0.0000000000e+00
   26.200000     1.2591225669e-02     0.0000000000e+00    -0.0000000000e+00
   26.250000     1.5005946568e-02     0.0000000000e+00    -0.0000000000e+00
   26.300000     1.6680302925e-02     0.0000000000e+00    -0.0000000000e+00
   26.350000     1.8522238728e-02     0.0000000000e+00    -0.0000000000e+00
   26.400000     1.8078419931e-02     0.0000000000e+00    -0.0000000000e+00
   26.450000     1.4274363065e-02     0.0000000000e+00     0.0000000000e+00
   26.500000     1.1399060316e-02     0.0000000000e+00     0.0000000000e+00
   26.550000     1.0494142285e-02     0.0000000000e+00     0.0000000000e+00
   26.600000     1.0530807123e-02     0.0000000000e+00     0.0000000000e+00
   26.650000     1.1512748498e-02     0.0000000000e+00     0.0000000000e+00
   26.700000     1.3100767691e-02     0.0000000000e+00     0.0000000000e+00
   26.750000     1.4062881606e-02    -0.0000000000e+00     0.0000000000e+00
   26.800000     1.3276949115e-02    -0.0000000000e+00     0.0000000000e+00
   26.850000     1.1501520101e-02    -0.0000000000e+00     0.0000000000e+00
   26.900000     9.9305320583e-03    -0.0000000000e+00     0.0000000000e+00
   26.950000     9.3546953329e-03    -0.0000000000e+00     0.0000000000e+00
   27.000000     9.1759770731e-03    -0.0000000000e+00     0.0000000000e+00
   27.050000     9.4974643657e-03    -0.0000000000e+00     0.0000000000e+00
   27.100000     9.6732445496e-03     0.0000000000e+00     0.0000000000e+00
   27.150000     9.1152767798e-03    -0.0000000000e+00     0.0000000000e+00
   27.200000     8.2870217254e-03     0.0000000000e+00     0.0000000000e+00
   27.250000     7.9003499189e-03     0.0000000000e+00     0.0000000000e+00
   27.300000     8.4991844414e-03     0.0000000000e+00     0.0000000000e+00
   27.350000     9.7755268871e-03     0.0000000000e+00     0.0000000000e+00
   27.400000     1.0493030197e-02     0.0000000000e+00     0.0000000000e+00
   27.450000     1.0637103312e-02     0.0000000000e+00     0.0000000000e+00
   27.500000     1.0873509819e-02     0.0000000000e+00     0.0000000000e+00
   27.550000     1.0244217095e-02     0.0000000000e+00     0.0000000000e+00
   27.600000     9.2395367885e-03     0.0000000000e+00     0.0000000000e+00
   27.650000     8.3322082181e-03     0.0000000000e+00     0.0000000000e+00
   27.700000     8.0829282966e-03    -0.0000000000e+00     0.0000000000e+00
   27.750000     8.6901966847e-03    -0.0000000000e+00     0.0000000000e+00
   27.800000     9.5983471365e-03     0.0000000000e+00     0.0000000000e+00
   27.850000     9.4338432221e-03     0.0000000000e+00     0.0000000000e+00
   27.900000     8.2845846778e-03     0.0000000000e+00     0.0000000000e+00
   27.950000     7.9694887331e-03     0.0000000000e+00     0.0000000000e+00
   28.000000     7.8264869990e-03     0.0000000000e+00     0.0000000000e+00
   28.050000     7.3055271363e-03     0.0000000000e+00     0.0000000000e+00
   28.100000     7.3842952697e-03     0.0000000000e+00     0.0000000000e+00
   28.150000     8.5455976389e-03     0.0000000000e+00     0.0000000000e+00
   28.200000     9.5561672532e-03    -0.0000000000e+00     0.0000000000e+00
   28.250000     1.0283449149e-02     0.0000000000e+00    -0.0000000000e+00
   28.300000     1.0643899542e-02     0.0000000000e+00     0.0000000000e+00
   28.350000     1.0347357755e-02     0.0000000000e+00     0.0000000000e+00
   28.400000     9.2024483114e-03     0.0000000000e+00     0.0000000000e+00
   28.450000     7.6799290990e-03     0.0000000000e+00     0.0000000000e+00
   28.500000     7.0731307915e-03     0.0000000000e+00     0.0000000000e+00
   28.550000     7.7757699029e-03     0.0000000000e+00     0.0000000000e+00
   28.600000     9.4047844009e-03     0.0000000000e+00     0.0000000000e+00
   28.650000     9.7861687775e-03     0.0000000000e+00     0.0000000000e+00
   28.700000     8.8990779809e-03     0.0000000000e+00     0.0000000000e+00
   28.750000     9.2231986089e-03     0.0000000000e+00     0.0000000000e+00
   28.800000     1.1275805013e-02     0.0000000000e+00     0.0000000000e+00
   28.850000     1.2541055638e-02     0.0000000000e+00     0.0000000000e+00
   28.900000     1.2869242140e-02     0.0000000000e+00     0.0000000000e+00
   28.950000     1.3900384029e-02     0.0000000000e+00     0.0000000000e+00
   29.000000     1.4818032624e-02     0.0000000000e+00     0.0000000000e+00
   29.050000     1.3564706991e-02     0.0000000000e+00     0.0000000000e+00
   29.100000     1.1707086184e-02    -0.0000000000e+00     0.0000000000e+00
   29.150000     1.2477464813e-02    -0.0000000000e+00    -0.0000000000e+00
   29.200000     1.4059792491e-02     0.0000000000e+00     0.0000000000e+00
   29.250000     1.3788939749e-02     0.0000000000e+00     0.0000000000e+00
   29.300000     1.2196406899e-02     0.0000000000e+00     0.0000000000e+00
   29.350000     1.1256580012e-02     0.0000000000e+00     0.0000000000e+00
   29.400000     1.0793963738e-02     0.0000000000e+00     0.0000000000e+00
   29.450000     1.0074056358e-02     0.0000000000e+00     0.0000000000e+00
   29.500000     9.2328551738e-03     0.0000000000e+00     0.0000000000e+00
   29.550000     9.1917492136e-03     0.0000000000e+00     0.0000000000e+00
   29.600000     1.0004044260e-02     0.0000000000e+00     0.0000000000e+00
   29.650000     1.1358956648e-02     0.0000000000e+00     0.0000000000e+00
   29.700000     1.3553122118e-02     0.0000000000e+00     0.0000000000e+00
   29.750000     1.4931939487e-02     0.0000000000e+00    -0.0000000000e+00
   29.800000     1.4287011891e-02     0.0000000000e+00    -0.0000000000e+00
   29.850000     1.2566689891e-02    -0.0000000000e+00    -0.0000000000e+00
   29.900000     1.1146106736e-02    -0.0000000000e+00     0.0000000000e+00
   29.950000     1.0144150407e-02     0.0000000000e+00     0.0000000000e+00
   30.000000     1.0083499787e-02     0.0000000000e+00     0.0000000000e+00
